device_brand,os,screen_size,Screen Damage,Charger Availability,rear_camera_mp,front_camera_mp,Storage (GB),RAM (GB),battery,weight,Year of Release,days_used,normalized_used_price,normalized_new_price,,Age (Years),Keyword Working,Battery Health (%),Old Phone Selling Price (Rs),Charger Availability
ZTE,Android,15.27,1,0,14.5,16,64,4,5000,190,2018,371,4.77119297,5.704981755,,1.016438356,0,68.96551724,715.6789455,1
ZTE,Android,13.84,1,0,14.5,5,32,4,3200,172,2018,465,4.370459998,5.303006356,,1.273972603,0,44.13793103,655.5689997,1
ZTE,Android,12.88,1,0,14.5,8,32,4,3100,140,2018,373,4.481419379,5.006225586,,1.021917808,0,42.75862069,672.2129069,1
ZTE,Android,12.83,1,0,13,8,32,4,4000,164,2017,796,4.594008121,5.013830185,,2.180821918,0,55.17241379,689.1012182,1
ZTE,Android,12.75,1,0,13,5,32,4,5000,160,2017,627,4.654150808,5.238355025,,1.717808219,0,68.96551724,698.1226212,1
ZTE,Android,14.55,1,0,13,5,128,4,3100,170,2017,840,4.480173696,5.888822555,,2.301369863,0,42.75862069,672.0260544,1
ZTE,Android,12.75,1,0,13,8,64,4,3200,155,2017,889,4.354912342,5.290537179,,2.435616438,0,44.13793103,653.2368513,1
ZTE,Android,12.83,1,0,13,16,64,4,3200,168,2017,641,4.979626107,5.521220889,,1.756164384,0,44.13793103,746.9439161,1
ZTE,Android,12.7,1,0,8,2,32,4,4000,152,2016,929,4.083957469,4.37964881,,2.545205479,0,55.17241379,612.5936204,1
ZTE,Android,12.75,1,0,13,5,32,4,2540,136,2017,670,4.575123265,5.197723251,,1.835616438,0,35.03448276,686.2684898,1
ZTE,Android,12.83,1,0,13,16,64,4,5000,180,2017,665,4.618086411,5.559950595,,1.821917808,0,68.96551724,692.7129617,1
ZTE,Android,12.83,1,0,13,16,64,4,3630,168,2017,727,4.871679693,5.703815807,,1.991780822,0,50.06896552,730.751954,1
ZTE,Android,12.83,1,0,13,16,64,4,3000,164,2017,879,4.670208582,4.778619164,,2.408219178,0,41.37931034,700.5312873,1
ZTE,Android,12.83,1,0,13,5,32,4,3000,164,2017,819,4.603969465,5.440554504,,2.243835616,0,41.37931034,690.5954198,1
ZTE,Android,12.83,1,0,13,16,64,4,3200,173,2017,792,4.768223972,5.707110265,,2.169863014,0,44.13793103,715.2335958,1
ZTE,Android,12.83,1,0,13,8,128,4,3400,170,2017,685,4.433194921,6.111866373,,1.876712329,0,46.89655172,664.9792382,1
ZTE,Android,15.24,1,0,13,5,32,4,3100,180,2017,894,4.411828126,4.779123493,,2.449315068,0,42.75862069,661.7742189,1
ZTE,Android,12.75,1,0,13,16,64,4,2950,155,2017,707,4.557973751,5.13066765,,1.936986301,0,40.68965517,683.6960627,1
ZTE,Android,12.7,1,0,8,8,16,4,2400,130,2017,595,4.080752609,4.393213824,,1.630136986,0,33.10344828,612.1128914,1
ZTE,Android,12.83,1,0,8,5,16,4,3000,171,2017,819,4.396792087,4.874739203,,2.243835616,0,41.37931034,659.5188131,1
ZTE,Android,12.7,1,0,13,5,16,4,2800,141,2017,812,4.26112938,5.062278527,,2.224657534,0,38.62068966,639.169407,1
ZTE,Android,12.7,1,0,8,5,16,4,2500,136,2017,887,4.339771322,5.005153631,,2.430136986,0,34.48275862,650.9656983,1
ZTE,Android,12.83,1,0,13,8,32,4,5000,189,2017,570,4.336767728,4.995927665,,1.561643836,0,68.96551724,650.5151592,1
ZTE,Android,12.83,1,0,13,8,32,4,3100,164,2017,716,4.585681509,5.246023572,,1.961643836,0,42.75862069,687.8522264,1
ZTE,Android,12.83,1,0,13,8,32,4,3140,185,2017,717,4.767289035,5.299017122,,1.964383562,0,43.31034483,715.0933553,1
ZTE,Android,12.75,1,0,13,13,32,4,2730,141,2017,577,4.365516083,5.522859939,,1.580821918,0,37.65517241,654.8274125,1
ZTE,Android,15.24,1,0,13,5,64,4,4100,196,2016,591,4.291417886,5.859218043,,1.619178082,0,56.55172414,643.7126829,1
ZTE,Android,12.83,1,0,13,5,16,4,3140,162,2016,924,4.377014093,5.301611933,,2.531506849,0,43.31034483,656.552114,1
ZTE,Android,12.83,1,0,16,8,32,4,3000,160,2016,633,4.351180755,5.634432397,,1.734246575,0,41.37931034,652.6771133,1
ZTE,Android,12.75,1,0,23,13,64,4,3000,158,2016,835,4.932024894,5.386740247,,2.287671233,0,41.37931034,739.8037341,1
ZTE,Android,12.75,1,0,16,8,32,4,2705,153,2016,1075,4.791234729,5.394581637,,2.945205479,0,37.31034483,718.6852094,1
ZTE,Android,12.83,1,0,13,5,16,4,3000,158.8,2016,832,4.240751047,4.707275409,,2.279452055,0,41.37931034,636.1126571,1
ZTE,Android,15.24,1,0,13,5,32,4,3400,174.9,2016,877,4.2698373,4.687579322,,2.402739726,0,46.89655172,640.475595,1
ZTE,Android,12.83,1,0,13,13,32,4,5000,190,2016,793,4.640247713,5.433852999,,2.17260274,0,68.96551724,696.037157,1
ZTE,Android,15.24,1,0,16,8,64,4,4000,185,2016,609,4.773223771,5.304299438,,1.668493151,0,55.17241379,715.9835657,1
ZTE,Android,12.83,1,0,20,8,64,4,3250,175,2016,903,4.453882072,5.487407631,,2.473972603,0,44.82758621,668.0823108,1
ZTE,Android,12.83,1,0,16,8,64,4,3000,162,2016,1040,4.768139014,5.633109621,,2.849315068,0,41.37931034,715.2208521,1
ZTE,Android,10.16,1,0,5,2,32,4,1400,110,2016,601,3.727619282,4.229749199,,1.646575342,0,19.31034483,559.1428923,1
ZTE,Android,15.24,1,0,13,5,16,4,3400,160,2016,583,4.53774751,5.344246298,,1.597260274,0,46.89655172,680.6621265,1
ZTE,Android,12.7,1,0,16,8,64,4,2800,138,2016,649,4.419563238,5.069972813,,1.778082192,0,38.62068966,662.9344857,1
ZTE,Android,12.7,0,0,8,2,32,4,2150,160,2016,1064,4.095843438,4.494685453,,2.915068493,0,29.65517241,614.3765157,0
ZTE,Android,12.83,1,0,13,5,16,4,3000,164,2016,800,4.137723286,5.302408984,,2.191780822,0,41.37931034,620.6584929,1
ZTE,Android,12.7,1,0,8,5,16,4,4000,160,2016,822,4.005695481,4.852655069,,2.252054795,0,55.17241379,600.8543222,1
ZTE,Android,12.75,1,0,13,5,16,4,2540,130,2016,918,4.377642036,4.770345584,,2.515068493,0,35.03448276,656.6463054,1
ZTE,Android,12.75,1,0,13,5,16,4,2500,160,2016,949,4.448165437,5.023485706,,2.6,0,34.48275862,667.2248156,1
ZTE,Android,12.7,1,0,13,5,16,4,2500,135,2016,917,4.003142599,4.861361591,,2.512328767,0,34.48275862,600.4713899,1
ZTE,Android,12.83,1,0,13,8,16,4,2540,135,2016,692,4.229603628,4.950035672,,1.895890411,0,35.03448276,634.4405442,1
ZTE,Android,12.7,1,0,13,8,16,4,2500,160,2016,747,4.236278058,4.771955004,,2.046575342,0,34.48275862,635.4417087,1
ZTE,Android,12.75,1,0,13,8,64,4,2200,135,2016,773,4.436988193,5.524895015,,2.117808219,0,30.34482759,665.548229,1
ZTE,Android,12.83,1,0,8,2,16,4,3080,170.1,2016,752,3.943715452,4.775672166,,2.060273973,0,42.48275862,591.5573178,1
ZTE,Android,12.7,1,0,5,2,32,4,2300,164.4,2016,596,3.740760076,4.691439621,,1.632876712,0,31.72413793,561.1140114,1
ZTE,Android,12.83,1,0,13,5,16,4,3000,160,2015,786,4.342635907,5.127529046,,2.153424658,0,41.37931034,651.3953861,1
ZTE,Android,12.83,1,0,8,8,32,4,3000,169.8,2015,1081,4.708809221,5.67174126,,2.961643836,0,41.37931034,706.3213832,1
ZTE,Android,12.7,1,0,13,13,32,4,2500,131,2015,834,4.72986263,5.631068402,,2.284931507,0,34.48275862,709.4793945,1
ZTE,Android,12.75,1,0,13,8,32,4,2800,140,2015,751,4.730568595,5.700443573,,2.057534247,0,38.62068966,709.5852893,1
ZTE,Android,12.83,1,0,8,2,16,4,3000,170.1,2015,609,3.847591145,4.872675061,,1.668493151,0,41.37931034,577.1386718,1
ZTE,Android,12.83,1,0,8,8,32,4,3000,149.5,2015,887,4.745627539,5.527721281,,2.430136986,0,41.37931034,711.8441309,1
ZTE,Android,12.75,1,0,13,8,16,4,2200,140,2015,860,4.797772052,5.671362583,,2.356164384,0,30.34482759,719.6658078,1
ZTE,Android,12.83,1,0,8,8,128,4,3000,168,2015,594,4.893726876,5.704648766,,1.62739726,0,41.37931034,734.0590314,1
ZTE,Android,12.88,1,0,8,1,16,4,3400,194.8,2015,644,4.415582293,5.197280822,,1.764383562,0,46.89655172,662.337344,1
ZTE,Android,12.7,1,0,5,2,32,4,2200,149.5,2015,738,4.131640347,4.621732274,,2.021917808,0,30.34482759,619.7460521,1
ZTE,Android,12.7,1,0,13,5,16,4,2200,122,2015,784,4.19328451,4.602667056,,2.147945205,0,30.34482759,628.9926765,1
ZTE,Android,12.83,1,0,8,8,32,4,3000,172.9,2015,818,4.284275979,5.66649589,,2.24109589,0,41.37931034,642.6413969,1
ZTE,Android,10.16,1,0,5,0.3,32,4,1500,131,2015,877,3.833196225,4.623402954,,2.402739726,0,20.68965517,574.9794338,1
ZTE,Android,10.29,1,0,5,2,16,4,1800,137.5,2015,741,4.032646448,4.878322207,,2.030136986,0,24.82758621,604.8969672,1
ZTE,Android,12.7,1,0,8,2,16,4,2480,145,2015,718,4.170070273,4.858183171,,1.967123288,0,34.20689655,625.510541,1
ZTE,Android,10.16,1,0,5,2,16,4,1650,149.5,2015,953,3.837945802,4.613237557,,2.610958904,0,22.75862069,575.6918703,1
ZTE,Android,10.29,1,0,5,2,32,4,2000,149,2015,1035,3.635478677,4.704200709,,2.835616438,0,27.5862069,545.3218016,1
ZTE,Android,10.29,1,0,5,0.3,32,4,2100,133.5,2015,1045,3.575430762,3.910622025,,2.863013699,0,28.96551724,536.3146143,1
ZTE,Android,10.29,0,0,8,2,32,4,1800,166,2015,828,4.175156205,4.59360355,,2.268493151,0,24.82758621,626.2734308,0
ZTE,Android,10.29,1,0,8,5,32,4,2200,154,2015,711,4.05386973,4.228146752,,1.947945205,0,30.34482759,608.0804595,1
ZTE,Android,12.75,1,0,16,8,64,4,2900,192,2015,970,4.844659416,5.85636049,,2.657534247,0,40,726.6989124,1
ZTE,Android,12.83,1,0,13,5,16,4,3000,139.3,2015,981,4.302306792,5.634539572,,2.687671233,0,41.37931034,645.3460188,1
ZTE,Android,12.83,1,0,16,8,16,4,2900,165,2015,875,4.473237515,5.306483929,,2.397260274,0,40,670.9856273,1
ZTE,Android,12.7,1,0,16,8,16,4,2900,147,2015,797,4.649091373,5.127529046,,2.183561644,0,40,697.363706,1
ZTE,Android,12.83,1,0,16,8,16,4,3100,149.5,2015,552,4.765416535,5.707176708,,1.512328767,0,42.75862069,714.8124803,1
ZTE,Android,12.7,0,0,13,5,32,4,2000,150,2015,983,4.34536265,4.607267984,,2.693150685,0,27.5862069,651.8043975,0
ZTE,Android,12.7,0,0,8,2,32,4,2000,149.5,2015,1041,3.950281718,4.39222446,,2.852054795,0,27.5862069,592.5422577,0
ZTE,Android,10.29,0,0,5,2,16,4,1850,135,2015,853,3.840956557,4.625168872,,2.336986301,0,25.51724138,576.1434836,0
ZTE,Android,10.16,0,0,2,0.3,16,4,1200,120,2015,734,3.183870216,4.242189689,,2.010958904,0,16.55172414,477.5805324,0
ZTE,Android,12.7,1,0,13,5,32,4,2400,165,2015,628,4.580570069,5.347773975,,1.720547945,0,33.10344828,687.0855104,1
ZTE,Android,12.7,1,0,13,5,16,4,2400,154,2015,793,4.381151252,5.385961876,,2.17260274,0,33.10344828,657.1726878,1
ZTE,Android,12.7,1,0,13,5,16,4,2400,130,2014,721,4.500809171,5.797060288,,1.975342466,0,33.10344828,675.1213757,1
ZTE,Android,10.29,1,0,5,2,32,4,2000,136.1,2014,913,3.864721732,4.401338946,,2.501369863,0,27.5862069,579.7082598,1
ZTE,Android,12.83,0,0,13,5,16,4,2500,120,2014,542,4.543188394,5.204116571,,1.484931507,0,34.48275862,681.4782591,0
ZTE,Android,12.88,1,0,8,1.6,16,4,3400,189.9,2014,573,3.896096855,5.299167006,,1.569863014,0,46.89655172,584.4145283,1
ZTE,Android,12.7,1,0,8,2,16,4,2300,135.55,2014,968,4.341985585,5.192679035,,2.652054795,0,31.72413793,651.2978378,1
ZTE,Android,12.7,0,0,8,5,32,4,2300,135.55,2014,593,4.078384543,5.138500665,,1.624657534,0,31.72413793,611.7576815,0
ZTE,Android,10.29,0,0,5,2,16,4,1850,135,2014,961,3.780318514,4.789988623,,2.632876712,0,25.51724138,567.0477771,0
ZTE,Android,10.34,1,0,13,5,16,4,2000,117.9,2014,741,3.929469919,5.357764825,,2.030136986,0,27.5862069,589.4204879,1
ZTE,Android,12.83,1,0,13,5,32,4,3000,135.55,2014,856,4.329548428,5.517412735,,2.345205479,0,41.37931034,649.4322642,1
ZTE,Android,12.83,1,0,13,5,32,4,3100,160,2014,918,4.500920165,5.473614308,,2.515068493,0,42.75862069,675.1380248,1
ZTE,Android,12.7,1,0,13,5,16,4,2300,143,2014,996,4.055776969,5.188837266,,2.728767123,0,31.72413793,608.3665454,1
ZTE,Android,12.7,0,0,5,0.3,16,4,2000,166,2014,882,3.900152833,4.856862321,,2.416438356,0,27.5862069,585.022925,0
ZTE,Android,10.16,0,0,3.15,5,512,0.25,1400,120,2014,1006,3.173878459,4.096176217,,2.756164384,0,19.31034483,476.0817689,0
ZTE,Android,10.29,0,0,5,0.3,16,4,2000,145,2013,808,3.442019376,4.605770006,,2.21369863,0,27.5862069,516.3029064,0
ZTE,Android,12.7,1,0,8,5,16,4,2300,130,2014,716,4.41255584,5.290839477,,1.961643836,0,31.72413793,661.883376,1
ZTE,Android,16.36,1,0,13,13,32,4,4250,215,2014,932,4.795625243,5.857847437,,2.553424658,0,58.62068966,719.3437865,1
ZTE,Others,10.16,0,0,3.15,5,16,4,1400,125,2014,1007,3.764450641,4.244343779,,2.75890411,0,19.31034483,564.6675962,0
ZTE,Android,12.83,1,0,13,2,16,4,3100,150,2014,592,4.207226719,5.522420457,,1.621917808,0,42.75862069,631.0840079,1
ZTE,Android,12.7,1,0,13,5,16,4,2300,126,2013,567,4.169297415,5.667671588,,1.553424658,0,31.72413793,625.3946123,1
ZTE,Android,10.34,0,0,13,5,16,4,2000,120,2013,966,4.05958057,5.436338664,,2.646575342,0,27.5862069,608.9370855,0
ZTE,Android,12.7,1,0,8,1,16,4,2300,130,2013,916,3.75419892,5.735636376,,2.509589041,0,31.72413793,563.129838,1
ZTE,Android,10.29,1,0,8,1,32,4,2070,127.6,2013,849,3.785779279,5.019462883,,2.326027397,0,28.55172414,567.8668919,1
ZTE,Android,10.29,0,0,5,0.3,16,4,2000,140,2013,632,4.308245532,5.630709864,,1.731506849,0,27.5862069,646.2368298,0
ZTE,Android,10.16,0,0,5,1,16,4,1650,127.6,2013,785,3.945070859,4.695193689,,2.150684932,0,22.75862069,591.7606289,0
ZTE,Android,10.16,1,0,5,0.3,16,4,2500,153.4,2013,682,4.352082758,5.438340144,,1.868493151,0,34.48275862,652.8124137,1
ZTE,Android,12.7,1,0,13,1,32,4,2500,154,2013,952,4.586089298,5.598162666,,2.608219178,0,34.48275862,687.9133947,1
ZTE,Android,10.29,0,0,8,0.3,16,4,2000,146,2013,939,3.617920365,4.710970605,,2.57260274,0,27.5862069,542.6880548,0
ZTE,Android,12.7,0,0,8,1.3,16,4,2500,163,2013,829,4.008241863,5.29681624,,2.271232877,0,34.48275862,601.2362795,0
ZTE,Android,10.16,0,0,5,0.3,16,4,1600,140,2013,885,3.674273302,5.012965909,,2.424657534,0,22.06896552,551.1409953,0
ZTE,Android,12.88,1,0,13,1,16,4,3200,189,2013,866,4.318820559,5.829033849,,2.37260274,0,44.13793103,647.8230839,1
ZTE,Android,10.16,0,0,3.15,1,16,4,1600,140,2013,782,3.745023465,4.86097452,,2.142465753,0,22.06896552,561.7535198,0
ZTE,Android,7.75,0,0,3.15,1,16,4,1500,140,2013,1003,3.767459554,5.008566489,,2.747945205,0,20.68965517,565.1189331,0
ZTE,Android,12.7,1,0,13,2,16,4,1780,110,2013,1065,4.430578675,6.063715439,,2.917808219,0,24.55172414,664.5868013,1
Google,Android,15.32,1,0,12.2,8,64,6,3700,193,2019,487,4.870146421,6.358102198,,1.334246575,0,51.03448276,730.5219632,1
Google,Android,12.88,1,0,12.2,8,64,6,2800,162,2019,203,5.15381169,6.181361505,,0.556164384,0,38.62068966,773.0717535,1
Google,Android,15.24,1,0,12.2,8,64,4,3700,167,2019,318,4.877941646,5.692552993,,0.871232877,0,51.03448276,731.6912469,1
Google,Android,12.85,1,0,12.2,8,64,4,3000,147,2019,508,4.470609693,5.537924644,,1.391780822,1,41.37931034,670.591454,1
Honor,Android,16.84,1,1,13,16,64,6,4300,203,2020,329,5.087164143,5.602635293,,0.901369863,0,59.31034483,763.0746215,1
Honor,Android,15.37,1,0,13,8,128,4,3750,188,2020,195,4.842768758,5.110420295,,0.534246575,1,51.72413793,726.4153137,1
Honor,Android,16.69,1,1,13,8,256,8,4000,190,2020,119,5.134267855,6.4521909,,0.326027397,1,55.17241379,770.1401783,1
Honor,Android,16.69,1,1,13,8,128,8,4000,186,2020,92,4.946416722,6.205648077,,0.252054795,1,55.17241379,741.9625083,1
Honor,Android,16.59,1,1,13,32,128,6,4000,185,2020,254,5.202191854,5.86813805,,0.695890411,1,55.17241379,780.3287781,1
Honor,Android,15.37,1,1,13,16,128,8,4000,190,2020,276,5.201035244,5.709565719,,0.756164384,0,55.17241379,780.1552866,1
Honor,Android,16.74,1,0,13,16,64,4,4000,196.8,2019,201,4.837709459,4.989275455,,0.550684932,0,55.17241379,725.6564189,1
Honor,Android,16.74,1,0,13,16,128,8,4000,202,2019,470,4.770515119,5.537531098,,1.287671233,0,55.17241379,715.5772679,1
Honor,Android,15.9,1,0,13,32,128,8,4000,182,2019,281,5.125272647,5.752159855,,0.769863014,0,55.17241379,768.7908971,1
Honor,Android,15.9,1,0,13,32,128,6,3750,174,2019,239,5.101085197,5.416589172,,0.654794521,0,51.72413793,765.1627796,1
Honor,Android,15.77,1,0,13,32,128,4,3400,164,2019,182,3.847804433,4.925077406,,0.498630137,1,46.89655172,577.170665,1
Huawei,Android,16.69,1,1,10.5,16,128,8,4000,178,2020,221,4.856473503,6.152456061,,0.605479452,1,55.17241379,728.4710255,1
Huawei,Android,16.59,1,1,10.5,32,128,8,4000,180,2020,100,5.384403315,5.956433047,,0.273972603,1,55.17241379,807.6604973,1
Huawei,Android,16.71,1,1,10.5,16,128,8,4200,209,2020,219,5.452410902,6.59439978,,0.6,1,57.93103448,817.8616353,1
Huawei,Android,15.27,1,1,10.5,32,128,6,3800,175,2020,151,5.411779971,6.108447263,,0.41369863,0,52.4137931,811.7669957,1
Huawei,Android,15.34,1,0,10.5,16,128,6,4200,183,2020,325,4.924423597,5.165357239,,0.890410959,1,57.93103448,738.6635396,1
Huawei,Android,20.32,1,1,10.5,16,512,8,4500,300,2020,248,6.500448476,7.847840659,,0.679452055,0,62.06896552,975.0672714,1
Huawei,Android,15.62,1,0,10.5,32,256,6,3340,152.9,2020,285,5.12116244,5.263363537,,0.780821918,0,46.06896552,768.174366,1
Huawei,Android,15.47,1,0,13,8,32,3,3020,150,2020,297,4.376637137,4.519503359,,0.81369863,0,41.65517241,656.4955706,1
Huawei,Android,16.69,1,0,13,16,128,8,4100,197,2019,369,4.812915795,5.723552422,,1.010958904,0,56.55172414,721.9373693,1
Huawei,Android,16.74,1,0,13,16,128,6,4000,206,2019,365,4.944210551,5.235803461,,1,1,55.17241379,741.6315827,1
Huawei,Android,16.59,1,1,13,16,128,8,4500,198,2019,306,4.981412435,6.600196977,,0.838356164,0,62.06896552,747.2118653,1
Huawei,Android,16.59,1,0,13,16,128,8,4500,198,2019,350,5.59849603,6.821271036,,0.95890411,0,62.06896552,839.7744045,1
Huawei,Android,15.9,1,0,13,32,128,6,3750,174,2019,489,4.974800841,5.313944622,,1.339726027,0,51.72413793,746.2201262,1
Huawei,Android,16.74,1,0,13,16,64,4,4000,196.8,2019,397,4.584661309,4.901266757,,1.087671233,1,55.17241379,687.6991964,1
Huawei,Android,17.83,1,1,13,24,256,8,4200,233,2019,279,5.15698419,6.191851111,,0.764383562,0,57.93103448,773.5476285,1
Huawei,Android,14.5,1,0,13,5,16,2,3020,146,2019,382,3.997099178,4.29374172,,1.046575342,0,41.65517241,599.5648767,1
Lenovo,Android,15.32,1,0,8,16,64,4,4050,164,2019,511,4.733739287,5.249127122,,1.4,0,55.86206897,710.0608931,1
Lenovo,Android,16.23,1,0,8,32,128,6,4000,185,2019,505,5.268528038,5.924041871,,1.383561644,1,55.17241379,790.2792057,1
LG,Android,15.44,1,1,5,16,128,6,4300,180,2020,310,5.169517619,6.483841027,,0.849315068,0,59.31034483,775.4276429,1
LG,Android,15.34,1,0,8,32,128,6,4000,192,2019,457,5.041940144,6.58271742,,1.252054795,0,55.17241379,756.2910216,1
LG,Android,15.77,1,0,8,13,64,6,3550,181,2019,255,4.455044727,5.715183897,,0.698630137,1,48.96551724,668.2567091,1
Meizu,Android,15.39,1,1,,20,128,8,4500,219,2020,261,4.822134686,6.397079644,,0.715068493,0,62.06896552,723.3202029,1
Motorola,Android,15.34,1,0,,8,32,3,4000,189.4,2020,349,4.349245145,5.135739612,,0.956164384,0,55.17241379,652.3867718,1
Motorola,Android,15.29,1,0,,5,32,2,3550,185,2020,174,4.511189123,4.84803793,,0.476712329,0,48.96551724,676.6783685,1
Motorola,Android,15.37,1,0,,8,64,4,5000,200,2020,352,4.454579827,4.80729437,,0.964383562,0,68.96551724,668.1869741,1
Motorola,Android,15.27,1,0,,5,32,2,3000,160,2020,208,4.201403635,4.410614092,,0.569863014,0,41.37931034,630.2105453,1
Motorola,Android,15.34,1,0,,16,128,4,4000,192,2020,186,4.670489652,5.110480629,,0.509589041,0,55.17241379,700.5734478,1
Motorola,Android,15.34,1,0,,16,64,4,5000,199,2020,97,4.652530757,5.358894928,,0.265753425,0,68.96551724,697.8796136,1
Motorola,Android,15.34,1,0,,16,64,4,5000,197,2020,202,4.718498871,4.996874379,,0.553424658,0,68.96551724,707.7748307,1
Motorola,Android,15.37,1,0,13,16,128,4,4000,210,2019,506,4.964242255,5.537924644,,1.38630137,0,55.17241379,744.6363383,1
Motorola,Android,15.29,1,0,13,8,32,2,4000,183.6,2019,415,4.317754745,4.742668699,,1.136986301,0,55.17241379,647.6632118,1
Motorola,Android,12.83,1,0,13,5,32,2,3000,140,2019,280,4.021773869,4.442533603,,0.767123288,0,41.37931034,603.2660804,1
Motorola,Android,15.32,1,0,13,25,64,4,4000,188,2019,205,4.824305716,5.135327738,,0.561643836,0,55.17241379,723.6458574,1
Motorola,Android,15.29,1,0,13,8,64,4,4000,186,2019,292,4.426641427,4.779039456,,0.8,0,55.17241379,663.9962141,1
Motorola,Android,15.27,1,0,13,8,32,2,3000,149.7,2019,342,4.230622181,4.528828953,,0.936986301,0,41.37931034,634.5933272,1
Motorola,Android,16.23,1,0,13,25,128,4,4000,190,2019,431,5.245812813,5.681025488,,1.180821918,0,55.17241379,786.871922,1
Motorola,Android,15.32,1,0,13,12,128,4,3500,176,2019,491,4.762430312,5.047545648,,1.345205479,0,48.27586207,714.3645468,1
Motorola,Android,12.83,1,0,13,5,16,2,3000,159,2019,379,2.834389123,3.931629535,,1.038356164,0,41.37931034,425.1583685,1
Motorola,Android,15.34,1,0,48,25,128,4,3600,165,2019,371,5.325932534,5.541224329,,1.016438356,0,49.65517241,798.8898801,1
Motorola,Android,15.32,1,0,13,25,128,4,3500,180,2019,320,4.904978438,5.110480629,,0.876712329,0,48.27586207,735.7467657,1
Nokia,Android,14.5,1,0,8,5,16,1,3000,155,2020,139,3.956422593,4.011506284,,0.380821918,0,41.37931034,593.463389,1
Nokia,Android,15.29,1,0,13,5,32,2,4000,183,2019,259,4.346140356,4.438288814,,0.709589041,0,55.17241379,651.9210534,1
Nokia,Android,15.32,1,0,5,20,64,4,3500,180,2019,434,4.725350346,5.127291769,,1.189041096,0,48.27586207,708.8025519,1
Nokia,Android,15.32,1,0,5,8,32,3,3500,180,2019,249,4.104459896,4.950106501,,0.682191781,0,48.27586207,615.6689844,1
Nokia,Others,5.28,1,0,2,0,0.06,0.03,1500,118,2019,339,3.417070731,4.085303818,,0.928767123,0,20.68965517,512.5606097,1
Nokia,Android,14.5,1,0,13,5,16,2,3000,153,2019,390,3.174296781,4.085808231,,1.068493151,0,41.37931034,476.1445172,1
OnePlus,Android,16.94,1,0,,16,256,8,4085,206,2019,341,5.533073233,6.312841275,,0.934246575,0,56.34482759,829.960985,1
OnePlus,Android,16.64,1,0,,16,128,8,3800,190,2019,381,5.13732668,5.946702509,,1.043835616,1,52.4137931,770.599002,1
Oppo,Android,15.37,1,1,,32,256,12,4025,171,2020,227,5.44772826,6.232742669,,0.621917808,1,55.51724138,817.159239,1
Oppo,Android,15.34,1,1,,32,128,8,4025,180,2020,306,4.998090267,5.826442487,,0.838356164,1,55.51724138,749.7135401,1
Oppo,Android,15.42,1,1,,32,256,12,4260,217,2020,193,5.742009104,6.840535834,,0.528767123,1,58.75862069,861.3013656,1
Oppo,Android,15.42,1,1,,32,128,8,4200,209,2020,91,5.112770614,6.714765013,,0.249315068,1,57.93103448,766.9155921,1
Oppo,Android,15.37,1,1,8,32,128,8,4025,171,2019,455,5.179533831,6.374172668,,1.246575342,0,55.51724138,776.9300747,1
Oppo,Android,15.37,1,0,8,16,128,8,4000,200,2019,447,4.780718858,6.247268881,,1.224657534,0,55.17241379,717.1078287,1
Oppo,Android,15.37,1,0,8,8,64,3,5000,195,2019,508,4.49088104,4.841190475,,1.391780822,0,68.96551724,673.632156,1
Oppo,Android,15.37,1,0,8,16,128,4,5000,195,2019,459,4.622027303,5.03037256,,1.257534247,0,68.96551724,693.3040955,1
Oppo,Android,15.37,1,0,8,16,128,8,4000,189,2019,414,4.958078043,6.08221891,,1.134246575,0,55.17241379,743.7117065,1
Oppo,Android,16.59,1,0,8,16,128,8,4000,195,2019,215,5.027623507,5.43219245,,0.589041096,1,55.17241379,754.1435261,1
Realme,Android,16.36,1,1,,8,128,6,4200,209,2020,148,4.755312844,5.979493175,,0.405479452,1,57.93103448,713.2969266,1
